[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedLexicallyBound@be71aeb                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:444
[truffle]   rewrite ClassSlotAccessNode@24a08ddc                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:447
[truffle]   rewrite UninitializedLexicallyBound@1729b856               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:447
[truffle]   rewrite ClassSlotAccessNode@251f646e                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:448
[truffle]   rewrite UninitializedLexicallyBound@161c0264               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:448
[truffle]   rewrite ObjectSlotRead@3672b316                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:174
[truffle]   rewrite UninitializedLexicallyBound@6cc35686               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:174
[truffle]   rewrite ObjectSlotRead@32a17364                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:175
[truffle]   rewrite UninitializedLexicallyBound@44d85876               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:175
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 6
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 6
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 6
[truffle]   rewrite UninitMsgSend(#minus:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:378
[truffle]   rewrite UninitializedReceiverSend@443a0b23                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:378
[truffle]   rewrite UninitMsgSend(#minus:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:378
[truffle]   rewrite UninitializedReceiverSend@5019d0aa                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:378
[truffle]   rewrite UninitMsgSend(#dot:)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:378
[truffle]   rewrite UninitializedReceiverSend@66c381f1                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:378
AssignSubtractionResultNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: GenericMessageSendNode, actual: DoubleLiteralNode level: 3
AssignProductToVariableNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: LocalVariableReadNode actual: DoubleLiteralNode level: 5
[truffle]   rewrite UninitMsgSend(#minus:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:381
[truffle]   rewrite UninitializedReceiverSend@2d2e8e70                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:381
[truffle]   rewrite UninitMsgSend(#squaredMagnitude)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:381
[truffle]   rewrite UninitializedReceiverSend@332c87ff                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:381
AssignSubtractionResultNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: GenericMessageSendNode, actual: EagerBinaryPrimitiveNode level: 3
AssignProductToVariableNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: LocalVariableReadNode actual: EagerBinaryPrimitiveNode level: 5
AssignSubtractionResultNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: GenericMessageSendNode, actual: EagerBinaryPrimitiveNode level: 3
AssignProductToVariableNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: LocalVariableReadNode actual: EagerBinaryPrimitiveNode level: 5
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: LessThanPrimNodeGen level: 8
AssignSubtractionResultNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: GenericMessageSendNode, actual: EagerBinaryPrimitiveNode level: 3
AssignProductToVariableNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: LocalVariableReadNode actual: EagerBinaryPrimitiveNode level: 5
AssignSubtractionResultNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: GenericMessageSendNode, actual: EagerBinaryPrimitiveNode level: 3
AssignProductToVariableNode: SOMNode.unwrapIfNecessary(eagerNode.getReceiver()) expected: LocalVariableReadNode actual: EagerBinaryPrimitiveNode level: 5
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: AndInlinedLiteralNode level: 9
AssignSubtractionResultNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 4
AssignProductToVariableNode: exp expected: EagerBinaryPrimitiveNode, actual: LocalVariableReadNodeGen level: 6
[truffle]   rewrite UninitMsgSend(#times:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:402
[truffle]   rewrite UninitializedReceiverSend@126cc48e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:402
[truffle]   rewrite ImplicitSend(#Vector3D)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:146
[truffle]   rewrite UninitMsgSend(#Vector3D)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:146
[truffle]   rewrite UninitializedLexicallyBound@5d315596               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:146
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:146
[truffle]   rewrite UninitializedLexicallyBound@4b1ca956               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:146
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:147
[truffle]   rewrite UninitializedLexicallyBound@24140be8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:147
[truffle]   rewrite UninitMsgSend(#z)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:148
[truffle]   rewrite UninitializedLexicallyBound@50a8e350               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:148
[truffle]   rewrite UninitMsgSend(#x:y:z:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:146
[truffle]   rewrite UninitializedReceiverSend@7629136                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:146
[truffle]   rewrite UninitMsgSend(#plus:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:402
[truffle]   rewrite UninitializedReceiverSend@291ade95                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:402
[truffle]   rewrite ImplicitSend(#Vector3D)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:122
[truffle]   rewrite UninitMsgSend(#Vector3D)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:122
[truffle]   rewrite UninitializedLexicallyBound@2d55db15               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:122
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:122
[truffle]   rewrite UninitializedLexicallyBound@3af00f8c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:122
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:122
[truffle]   rewrite UninitializedReceiverSend@2908c2c5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:122
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:123
[truffle]   rewrite UninitializedLexicallyBound@56195f07               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:123
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:123
[truffle]   rewrite UninitializedReceiverSend@5517bba2                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:123
[truffle]   rewrite UninitMsgSend(#z)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:124
[truffle]   rewrite UninitializedLexicallyBound@6f2152e3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:124
[truffle]   rewrite UninitMsgSend(#z)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:124
[truffle]   rewrite UninitializedReceiverSend@50bb28                   |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:124
[truffle]   rewrite UninitMsgSend(#x:y:z:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:122
[truffle]   rewrite UninitializedReceiverSend@1cad2d42                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:122
[truffle]   rewrite UninitMsgSend(#times:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:403
[truffle]   rewrite UninitializedReceiverSend@748f5fde                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:403
[truffle]   rewrite UninitMsgSend(#plus:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:403
[truffle]   rewrite UninitializedReceiverSend@11dcade6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:403
[truffle]   rewrite UninitMsgSend(#plus:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:405
[truffle]   rewrite UninitializedReceiverSend@1450cd0e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:405
[truffle]   rewrite UninitMsgSend(#times:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:405
[truffle]   rewrite UninitializedReceiverSend@616225fb                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:405
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: AndInlinedLiteralNode level: 9
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:407
[truffle]   rewrite UninitializedReceiverSend@1bdad43e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:407
[truffle]   rewrite ImplicitSend(#MinX)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:407
[truffle]   rewrite UninitMsgSend(#MinX)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:407
[truffle]   rewrite UninitializedLexicallyBound@9f052f6                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:407
[truffle]   rewrite UninitMsgSend(#x)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:408
[truffle]   rewrite UninitializedReceiverSend@79cde3ce                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:408
[truffle]   rewrite ImplicitSend(#MaxX)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:408
[truffle]   rewrite UninitMsgSend(#MaxX)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:408
[truffle]   rewrite UninitializedLexicallyBound@79ed8b96               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:408
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:409
[truffle]   rewrite UninitializedReceiverSend@345bcbb1                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:409
[truffle]   rewrite ImplicitSend(#MinY)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:409
[truffle]   rewrite UninitMsgSend(#MinY)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:409
[truffle]   rewrite UninitializedLexicallyBound@3fb7482e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:409
[truffle]   rewrite UninitMsgSend(#y)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:410
[truffle]   rewrite UninitializedReceiverSend@29721f85                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:410
[truffle]   rewrite ImplicitSend(#MaxY)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:410
[truffle]   rewrite UninitMsgSend(#MaxY)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:410
[truffle]   rewrite UninitializedLexicallyBound@3c568006               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:410
[truffle]   rewrite UninitMsgSend(#z)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:411
[truffle]   rewrite UninitializedReceiverSend@56bac27e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:411
[truffle]   rewrite ImplicitSend(#MinZ)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:411
[truffle]   rewrite UninitMsgSend(#MinZ)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:411
[truffle]   rewrite UninitializedLexicallyBound@534916bf               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:411
[truffle]   rewrite UninitMsgSend(#z)                                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:412
[truffle]   rewrite UninitializedReceiverSend@6afeb564                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:412
[truffle]   rewrite ImplicitSend(#MaxZ)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:412
[truffle]   rewrite UninitMsgSend(#MaxZ)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:412
[truffle]   rewrite UninitializedLexicallyBound@62204e8d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:412
[truffle]   rewrite ImplicitSend(#Collision)                           |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at CD.ns:207
[truffle]   rewrite UninitMsgSend(#Collision)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:207
[truffle]   rewrite UninitializedLexicallyBound@6289d985               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:207
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:163
[truffle]   rewrite UninitializedLexicallyBound@79eec785               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at CD.ns:163
[truffle]   rewrite UninitMsgSend(#callsign)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:207
[truffle]   rewrite UninitializedReceiverSend@66a41849                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:207
[truffle]   rewrite UninitMsgSend(#callsign)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:207
[truffle]   rewrite UninitializedReceiverSend@6907636                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:207
[truffle]   rewrite UninitMsgSend(#a:b:pos:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:207
[truffle]   rewrite UninitializedReceiverSend@2af9d290                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:207
[truffle]   rewrite UninitMsgSend(#initializer`a:b:pos:)               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:163
[truffle]   rewrite UninitializedLexicallyBound@25a4faa5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at CD.ns:163
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:163
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at CD.ns:163
[truffle]   rewrite UninitializedNode(SourceSection(source=CD.ns, index=5184, length=102, characters=| public aircraftA = aircraftA.\n    public aircraftB = aircraftB.\n    public position  = position.\n  |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at CD.ns:164
[truffle]   rewrite UninitMsgSend(#append:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at CD.ns:207
[truffle]   rewrite UninitializedReceiverSend@6304c808                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at CD.ns:207
[truffle]   rewrite ClassSlotAccessNode@66203398                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:128
[truffle]   rewrite UninitializedLexicallyBound@229109e                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:128
[truffle]   rewrite DoubleSlotReadSet@5aa3ac                           |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:340
[truffle]   rewrite UninitializedLexicallyBound@45db7f27               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:340
[truffle]   rewrite ClassSlotAccessNode@228038f7                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:146
[truffle]   rewrite UninitializedLexicallyBound@68e761d9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:146
[truffle]   rewrite ClassSlotAccessNode@3df5e8aa                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:122
[truffle]   rewrite UninitializedLexicallyBound@23498a74               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:122
[truffle]   rewrite DoubleSlotReadSet@ad596a                           |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:407
[truffle]   rewrite UninitializedLexicallyBound@5317190f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:407
[truffle]   rewrite DoubleSlotReadSet@41351b7f                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:408
[truffle]   rewrite UninitializedLexicallyBound@2ec03307               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:408
[truffle]   rewrite DoubleSlotReadSet@44cc59bc                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:409
[truffle]   rewrite UninitializedLexicallyBound@2ff8ef4b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:409
[truffle]   rewrite DoubleSlotReadSet@467ff728                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:410
[truffle]   rewrite UninitializedLexicallyBound@6908bceb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:410
[truffle]   rewrite DoubleSlotReadSet@4f2f19cf                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:411
[truffle]   rewrite UninitializedLexicallyBound@27c535d6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:411
[truffle]   rewrite DoubleSlotReadSet@1e3a50b1                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:412
[truffle]   rewrite UninitializedLexicallyBound@32794879               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:412
[truffle]   rewrite ClassSlotAccessNode@52fce98                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:207
[truffle]   rewrite UninitializedLexicallyBound@bca306e                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:207
[truffle]   rewrite CachedDispatchNode@4739567e                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:163
[truffle]   rewrite UninitializedLexicallyBound@3ffbe460               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at CD.ns:163
[truffle]   rewrite CachedDispatchNode@445ba609                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at CD.ns:163
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at CD.ns:163
[truffle]   rewrite ObjectSlotRead@1e48a7ac                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:441
[truffle]   rewrite UninitializedLexicallyBound@134f88bd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:441
[truffle]   rewrite ClassSlotAccessNode@73f7a650                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:443
[truffle]   rewrite UninitializedLexicallyBound@6a053dc9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:443
[truffle]   rewrite ClassSlotAccessNode@312b82e2                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:444
[truffle]   rewrite UninitializedLexicallyBound@5eceee1a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:444
